,Date/Time,MULTIPOINT
659,2022-06-28 11:00:00,"MULTIPOINT ((-0.4537659546 -0.8633038126), (-0.3549282341 -0.8276545068), (-0.4002768623 -0.8244146199), (-0.4019409474 -0.7627099598), (-0.4959308527 -0.8749471392), (-0.4959308527 -0.8749471392), (-0.3434854662 -0.7666286403), (-0.5111384484 -0.8790428498), (-0.4959308527 -0.8749471392), (-0.343076433 -0.7715366621), (-0.4089885007 -0.8121962737), (-0.4542097046 -0.8300116877), (-0.4093734556 -0.7730680608), (-0.4388275114 -0.8408709563), (-0.3054242505 -0.8073111406), (-0.2599597304 -0.6968105239), (-0.4184022839 -0.8056197593), (-0.5038573237 -0.8810484742), (-0.4418586363 -0.8477540842), (-0.408138906 -0.8282391229), (-0.4405596594 -0.8304337581), (-0.4065614194 -0.8149753462), (-0.4141000151 -0.815359388), (-0.3826209678 -0.7956318715), (-0.3243331407 -0.8386796591), (-0.4092451075 -0.8123032666), (-0.2853205637 -0.8402835387), (-0.3583192224 -0.8192451064), (-0.421276274 -0.8217016505), (-0.2805756772 -0.7170064246), (-0.3898913348 -0.8067072717), (-0.3197843971 -0.7096176586), (-0.4022288143 -0.8149543649), (-0.4593994736 -0.8144627342), (-0.4327793568 -0.8370099148), (-0.4312495202 -0.8217505275), (-0.3399344823 -0.769186932), (-0.2496620976 -0.686686615), (-0.3083993814 -0.7519184632), (-0.4316826019 -0.8436888324), (-0.3257240503 -0.8346883784), (-0.420975474 -0.8120805187), (-0.3074175945 -0.7262069165), (-0.4114425211 -0.7953731217), (-0.3734613478 -0.8105438748), (-0.4125157043 -0.780863042), (-0.4013113653 -0.8231016775), (-0.3982842633 -0.8111527506), (-0.4135983043 -0.8134295229))"
660,2022-06-28 12:00:00,"MULTIPOINT ((-0.3990733047 -0.8224731317), (-0.1646581088 -0.6351572441), (-0.2622550665 -0.6970240923), (-0.4177848601 -0.8280487412), (-0.4522862116 -0.8561710546), (-0.1672636169 -0.6236616809), (-0.394593816 -0.7987272733), (-0.3821579074 -0.7952796594), (-0.4033781064 -0.7660822317), (-0.4463908112 -0.8573245508), (-0.3151042658 -0.8274609659), (-0.4382399769 -0.841039403), (-0.361755894 -0.7847640792), (-0.4837679707 -0.8456443877), (-0.4926642193 -0.8733973819), (-0.4073774892 -0.815856562), (-0.3572785509 -0.8277914815), (-0.4161559687 -0.8202589457), (-0.344714771 -0.7769672502), (-0.194632411 -0.6504795754), (-0.1777368754 -0.6379369127), (-0.3027238148 -0.8049956244), (-0.3302536326 -0.7436840066), (-0.3580608276 -0.7661237771), (-0.3778108196 -0.7857854885), (-0.4775798461 -0.8641717363), (-0.3915002603 -0.8025336561), (-0.3764018513 -0.7513295554), (-0.4007937413 -0.8197297632), (-0.4156838491 -0.794334069), (-0.3427792984 -0.763815652), (-0.3993460034 -0.7563517228), (-0.406085843 -0.772270055), (-0.3810442262 -0.7587073539), (-0.4971834014 -0.8764078451), (-0.4014356904 -0.8203013256), (-0.4089989902 -0.8111972167), (-0.319659774 -0.8262376114), (-0.3569230681 -0.8354990206), (-0.193638272 -0.6455943827), (-0.5230424887 -0.8968313814), (-0.4438308224 -0.8239312149), (-0.349176946 -0.7637196863), (-0.1750712609 -0.6384153704), (-0.2724760391 -0.815484203), (-0.4627528246 -0.8496971818), (-0.201594677 -0.6438427397), (-0.3701431308 -0.8175094974), (-0.4961923467 -0.8848799511), (-0.3747431004 -0.8314182712), (-0.413556346 -0.8086202683), (-0.4424627396 -0.8332293415), (-0.4049084794 -0.8035939285), (-0.5162478173 -0.8916297402), (-0.2843773676 -0.8392069938), (-0.395057234 -0.7990911087), (-0.3759195998 -0.8023082856), (-0.4015255669 -0.8204155904), (-0.4735600206 -0.8401220063), (-0.3527132087 -0.7656180198), (-0.3298210873 -0.8489752334), (-0.2870447551 -0.8287338531), (-0.4108678005 -0.796471542), (-0.297770508 -0.8406334262), (-0.3794909072 -0.7676933832), (-0.3997549472 -0.7544403952), (-0.3500507978 -0.7927645821), (-0.2609288823 -0.9784363559), (-0.3669777574 -0.7372362413), (-0.2537514611 -0.7963343884), (-0.3375129438 -0.7854908558), (-0.411453398 -0.7942515146))"
661,2022-06-28 13:00:00,"MULTIPOINT ((-0.4009635709 -0.7603964105), (-0.2817233601 -0.717880905), (-0.2850790356 -0.7117424951), (-0.4517360163 -0.8055384567), (-0.2756656398 -0.726329705), (-0.2389024474 -0.6698520186), (-0.4015280999 -0.8226632153), (-0.4178486914 -0.7984898028), (-0.2909509239 -0.740352982), (-0.2558719314 -0.7071735722), (-0.2686162986 -0.7130284957), (-0.2703539596 -0.7101331914), (-0.2654692223 -0.7068689256), (-0.3329396451 -0.7172624922), (-0.2426399041 -0.7768063734), (-0.4119386295 -0.8133220532), (-0.2373424682 -0.6819075211), (-0.4458569165 -0.8537197557), (-0.4891245593 -0.8702553682), (-0.3035551422 -0.7333561854), (-0.4096109606 -0.785347384), (-0.4090763209 -0.8084896715), (-0.2263130247 -0.6722499104), (-0.2457354266 -0.6601240728), (-0.4415393902 -0.8351149193), (-0.3020394605 -0.8221893472), (-0.3991070977 -0.8022372352), (-0.4360302857 -0.8181233205), (-0.4477485833 -0.8269956215), (-0.3989555355 -0.8192134556), (-0.4126924474 -0.8070402907), (-0.3855786658 -0.831140209), (-0.3290592234 -0.742523596), (-0.3074355638 -0.8294677228), (-0.4128717235 -0.8139511354), (-0.2836981686 -0.8290314066), (-0.3246670782 -0.8248239943), (-0.3822696868 -0.8562978366), (-0.361960351 -0.8512986772), (-0.2322168286 -0.7585615575), (-0.2803675548 -0.8292720362), (-0.2361845937 -0.6873535471), (-0.3034160363 -0.6936683313), (-0.3846405953 -0.7704487921), (-0.3991528703 -0.8250232573), (-0.4287823879 -0.8201887298), (-0.297503054 -0.7198273406), (-0.3574207559 -0.8193833924), (-0.455904871 -0.8457233061), (-0.4824954858 -0.8479833887), (-0.3446413739 -0.7674576413), (-0.2890242422 -0.7143147346), (-0.4650173774 -0.8524707706), (-0.2431841244 -0.6843693106), (-0.416417254 -0.8127785056), (-0.4071471063 -0.8139491684), (-0.2412563104 -0.6758554208), (-0.4004281564 -0.7629582786), (-0.441595563 -0.7980985487), (-0.4468131352 -0.856853067), (-0.3997933294 -0.7533358355), (-0.4232499501 -0.8669490802), (-0.2471830602 -0.6689051765), (-0.1868375065 -0.6822768998))"
662,2022-06-28 14:00:00,"MULTIPOINT ((-0.3940705896 -0.8171994863), (-0.3768327874 -0.7920901992), (-0.2147392715 -0.6509538608), (-0.372193184 -0.7537024127), (-0.4029437135 -0.8206922221), (-0.2228074558 -0.6630928117), (-0.1568592558 -0.6257664897), (-0.1735924566 -0.6404246308), (-0.1642205273 -0.6315949481), (-0.1749714611 -0.6628110539), (-0.2962830766 -0.8312715807), (-0.5251581612 -0.8908518812), (-0.4353987368 -0.8468567747), (-0.4528881692 -0.8503844396), (-0.3994860628 -0.7569994617), (-0.3785052761 -0.8043798343), (-0.3840913536 -0.7967651614), (-0.5173842656 -0.8963616857), (-0.3330103304 -0.7613121979), (-0.1774811179 -0.6353973373), (-0.4014912076 -0.8199081045), (-0.4103854 -0.8083774333), (-0.1391621629 -0.6104308067), (-0.3581596142 -0.7123397477), (-0.3131826501 -0.8033156279), (-0.399497953 -0.7508257651), (-0.4552206061 -0.8329111644), (-0.4414250778 -0.8354683831), (-0.4178229443 -0.8041431387), (-0.3995016184 -0.7534374042), (-0.4113184046 -0.7939091971), (-0.2262056408 -0.672232267), (-0.5072257237 -0.8839307247), (-0.2851602999 -0.7201076678), (-0.412897858 -0.8139294388), (-0.1884339905 -0.6448603938), (-0.412378446 -0.8164954197), (-0.380120102 -0.7937000394), (-0.1428867014 -0.6091890934), (-0.3593706517 -0.8262092389), (-0.4003036524 -0.8030087163), (-0.3517029629 -0.7646176514), (-0.4834688394 -0.8461847761), (-0.3976590022 -0.7611845813), (-0.485572294 -0.8903797417), (-0.413418164 -0.8643117509), (-0.4440189789 -0.801685164), (-0.4021366135 -0.7462988644), (-0.1669105777 -0.6496807351), (-0.4002586248 -0.822539354), (-0.4263770307 -0.8137895434), (-0.4656387348 -0.8218057823), (-0.3654574865 -0.7941757553), (-0.3873704434 -0.8071155732), (-0.409584111 -0.8133771888), (-0.140339899 -0.611915355), (-0.3327260097 -0.7613411068), (-0.4965119504 -0.8850492322), (-0.2914732264 -0.8278564521), (-0.1424876958 -0.6112902067), (-0.2477714589 -0.7232632717), (-0.4116102944 -0.8143817295), (-0.4132385303 -0.7833810996))"
663,2022-06-28 15:00:00,"MULTIPOINT ((-0.2778161484 -0.7114111451), (-0.449300591 -0.8576818891), (-0.3993775615 -0.7555090721), (-0.5073001638 -0.8894397543), (-0.2435399649 -0.6830318104), (-0.4837889498 -0.8455978353), (-0.3995721845 -0.8211600104), (-0.4817268872 -0.8647071178), (-0.2781924315 -0.7284032207), (-0.5234710706 -0.8925791454), (-0.3937806368 -0.8080623557), (-0.2473725428 -0.6778365471), (-0.2826433421 -0.7326825178), (-0.4123099957 -0.7999019298), (-0.4272848543 -0.8163712603), (-0.4022748849 -0.8216171292), (-0.2277892066 -0.6745893883), (-0.3415964218 -0.8296381961), (-0.4285319497 -0.8316209914), (-0.1764140436 -0.6410140154), (-0.3185644495 -0.8122817488), (-0.3343117211 -0.7561553209), (-0.2935628836 -0.7173033224), (-0.4115895239 -0.8017572873), (-0.409222549 -0.8207789489), (-0.2424597936 -0.677629118), (-0.4831418453 -0.8752451695), (-0.4146626667 -0.8127090645), (-0.3416749743 -0.7710916434), (-0.4229000995 -0.8137836424), (-0.5177997952 -0.887968677), (-0.4076514395 -0.8143100235), (-0.2560786532 -0.6867234516), (-0.3497688015 -0.76270841), (-0.4739723318 -0.8590404898), (-0.3999504046 -0.7597898594), (-0.3733181296 -0.7642539949), (-0.403332602 -0.7659956837), (-0.3177622068 -0.797910432))"
664,2022-06-28 16:00:00,"MULTIPOINT ((-0.4315981789 -0.8533209913), (-0.3386611929 -0.7707955205), (-0.3386611929 -0.7707955205), (-0.3306207075 -0.7595129297), (-0.4191400694 -0.8201139838), (-0.4469735181 -0.8566703744), (-0.4574381644 -0.8164333102), (-0.4073037345 -0.7751704258), (-0.1434528246 -0.6089917974), (-0.3812793174 -0.8064962067), (-0.3425855097 -0.7694982544), (-0.4064222241 -0.8224398119), (-0.354089427 -0.7658243759), (-0.3386611929 -0.7707955205), (-0.401599709 -0.8227506574), (-0.4091715316 -0.7654732367), (-0.1569482979 -0.6184268987), (-0.4119465861 -0.8327695404), (-0.4184957959 -0.8074800642), (-0.3986727942 -0.7567512621), (-0.4711610406 -0.8476606815), (-0.3949721255 -0.8181262412), (-0.5032765836 -0.8892248745), (-0.3466831129 -0.8368465942), (-0.4609520475 -0.8351450799), (-0.3508385875 -0.7819451899), (-0.3569516462 -0.7713331075), (-0.3398972325 -0.7675515208), (-0.3884897568 -0.793979711), (-0.3855374824 -0.8098291386), (-0.1412593297 -0.6135054656), (-0.3766146523 -0.7963941137), (-0.3443606292 -0.7767756763), (-0.326054978 -0.7183997161), (-0.3382205122 -0.7514274285), (-0.2183594209 -0.6565831158), (-0.4145912364 -0.7894055427), (-0.3633101367 -0.8263699964), (-0.2427897081 -0.6841715377), (-0.4081376842 -0.8239037365), (-0.3663868555 -0.7832674309), (-0.4155132746 -0.8123644224), (-0.3376739526 -0.7654994633), (-0.3995177103 -0.7557884456), (-0.3577422371 -0.7882406021), (-0.3837400726 -0.7940200643), (-0.3412666861 -0.7544045123), (-0.279810893 -0.8380959967), (-0.40762456 -0.8079520249), (-0.4591189077 -0.8481021835), (-0.227853336 -0.6502065201), (-0.4381820161 -0.7900427314), (-0.4119938487 -0.8128565895))"
665,2022-06-28 17:00:00,"MULTIPOINT ((-0.169192176 -0.6263737562), (-0.2253463165 -0.6488822525), (-0.3858561623 -0.7981412266), (-0.4429145654 -0.8440656618), (-0.406344506 -0.7858758512), (-0.3249089937 -0.7390552987), (-0.2103397359 -0.6648443951), (-0.1564327301 -0.6189075619), (-0.2358141365 -0.6925970318), (-0.3203997349 -0.7436251158), (-0.3373668052 -0.8343524387), (-0.4174622465 -0.8025264438), (-0.2338375698 -0.6716283981), (-0.2466152532 -0.7196081691), (-0.342769375 -0.7714173904), (-0.5173282418 -0.8874791921), (-0.3986963063 -0.8147789443), (-0.4113831001 -0.8231700456), (-0.2786662199 -0.7157245369), (-0.2661610564 -0.6996183861), (-0.3994725039 -0.7569834277), (-0.4523665223 -0.8342961706), (-0.4137750474 -0.8133079861), (-0.4122857684 -0.8143564566), (-0.3706226407 -0.7645357527), (-0.1921059173 -0.6481836696), (-0.2286735331 -0.6740208062), (-0.430439619 -0.8158426142), (-0.4777120383 -0.8617321798), (-0.4588885844 -0.8368248976), (-0.327539787 -0.7485198454), (-0.4657148437 -0.8393646518), (-0.3131784483 -0.7460500091), (-0.3035818131 -0.7237214634), (-0.3425723978 -0.7975511863), (-0.5138901101 -0.8792933144), (-0.2394714613 -0.6817813947), (-0.3603861423 -0.7697971192), (-0.4304400958 -0.8282785225), (-0.3410978996 -0.7129811088))"
666,2022-06-28 18:00:00,"MULTIPOINT ((-0.2770719857 -0.7147143336), (-0.4467701637 -0.8568990233), (-0.2947030868 -0.6940962431), (-0.4014181681 -0.8226530227), (-0.2747095106 -0.709806431), (-0.3866574514 -0.7495962115), (-0.4123331204 -0.8143295146), (-0.3799378459 -0.8160623817), (-0.2091790453 -0.6652556173), (-0.4408841504 -0.8361281625), (-0.2140536954 -0.6638757968), (-0.3412968436 -0.7041858785), (-0.5235416367 -0.8885686715), (-0.2680312673 -0.7148123259), (-0.3332753706 -0.757413843), (-0.2555862101 -0.7075908741), (-0.4085098252 -0.8027815577), (-0.2790431288 -0.8348553945), (-0.3209862562 -0.743680907), (-0.3090010709 -0.7522994651), (-0.337353127 -0.7662266571), (-0.2739559609 -0.7072715049), (-0.4141331526 -0.8181434674), (-0.4056140811 -0.7557629938), (-0.2800056353 -0.8380362714), (-0.4680465057 -0.8245269773), (-0.294447225 -0.84492685), (-0.1735305771 -0.638521052), (-0.2884211522 -0.7382466234), (-0.3608212802 -0.7729217875), (-0.2451863488 -0.6779228567), (-0.4833897505 -0.8432123416), (-0.3481339202 -0.7262050687), (-0.3230602089 -0.7946150519), (-0.4141361326 -0.813166541), (-0.3301912614 -0.7579977439), (-0.4023881543 -0.8251948631), (-0.2193439197 -0.6751765079), (-0.2545144573 -0.6919482795), (-0.193152668 -0.6500334241), (-0.4044299827 -0.7903254429), (-0.3426905543 -0.7673592913), (-0.4753714661 -0.842517335), (-0.2771061662 -0.8360254613), (-0.4044875859 -0.8194686887), (-0.5198363192 -0.894179091), (-0.4163974073 -0.8106076532), (-0.4002671178 -0.7589486988), (-0.3780999083 -0.7743444051), (-0.3834140917 -0.7962402109))"
667,2022-06-28 19:00:00,"MULTIPOINT ((-0.4293498969 -0.8434949935), (-0.1694868819 -0.6357144415), (-0.1426820507 -0.6092350497), (-0.3739497679 -0.7942995571), (-0.1799741016 -0.6322820271), (-0.5095706766 -0.8848848984), (-0.1745204995 -0.6340699702), (-0.359197276 -0.7893580963), (-0.40368433 -0.8204410422), (-0.4473973321 -0.8072482562), (-0.4323110815 -0.833372992), (-0.4339419099 -0.8301671998), (-0.4163876031 -0.8106225548), (-0.412178757 -0.8399930784), (-0.3746876726 -0.8013683578), (-0.5178458062 -0.8948055506), (-0.3067519545 -0.8273104011), (-0.4067893885 -0.7740426197), (-0.4046298803 -0.8155641944), (-0.4758417083 -0.8339996305), (-0.3017293927 -0.7224302176), (-0.3932606884 -0.8159314868), (-0.416724163 -0.7990993343), (-0.4542389085 -0.8321326497), (-0.2332605845 -0.6772397713), (-0.2151539071 -0.6663817544), (-0.4094766228 -0.8126995872), (-0.4291058358 -0.8203432883), (-0.4113492772 -0.816352246), (-0.3370536382 -0.7670813483), (-0.3297202743 -0.7500431972), (-0.395770524 -0.74810761), (-0.239018354 -0.7132623898), (-0.3189426696 -0.6990654803), (-0.2549176796 -0.6922364748), (-0.2361265435 -0.6725524707), (-0.4003684374 -0.753356638), (-0.4140379419 -0.8131337577), (-0.3551758711 -0.7680598412), (-0.3221505079 -0.7382078199), (-0.2319310031 -0.6605787477), (-0.4115998943 -0.7882373237), (-0.349581092 -0.7769057963), (-0.2818762335 -0.8399815744), (-0.4824066524 -0.8481339536), (-0.427222513 -0.8254668455), (-0.5013779734 -0.8720759158), (-0.408712226 -0.8067507842), (-0.4875248122 -0.8610503462), (-0.3835104347 -0.7901279084), (-0.402054783 -0.7743836259), (-0.2972675754 -0.7197359645), (-0.3970790369 -0.7605096024), (-0.2831812002 -0.7185046227), (-0.4455510505 -0.8525353835), (-0.3431047131 -0.7690259957), (-0.4070955227 -0.8270071255), (-0.4395260207 -0.7965008681), (-0.4012123105 -0.7593221307))"
668,2022-06-28 20:00:00,"MULTIPOINT ((-0.405265631 -0.8248275706), (-0.4110805121 -0.7773726309), (-0.2482258773 -0.678803238), (-0.3547173105 -0.8279216015), (-0.5235011089 -0.8907675387), (-0.4002493571 -0.8189139352), (-0.4021678736 -0.824515831), (-0.3413712539 -0.7618435262), (-0.3453216158 -0.8211286576), (-0.4085134607 -0.8166152875), (-0.3537213984 -0.8359579872), (-0.5036154082 -0.8807919893), (-0.4694946013 -0.8429525188), (-0.2476486238 -0.6873392417), (-0.4125387098 -0.7718084657), (-0.2206991588 -0.6761805122), (-0.41467706 -0.8126939842), (-0.1612910945 -0.6209857865), (-0.3491306966 -0.7620846923), (-0.331064845 -0.7591629229), (-0.2256092856 -0.6705185931), (-0.2949419925 -0.8169508099), (-0.1455233056 -0.6090700601), (-0.3991779618 -0.7533118738), (-0.4131837581 -0.8137147378), (-0.4379496664 -0.8203547922), (-0.4461879634 -0.8336526636), (-0.5220505102 -0.888940196), (-0.2686562006 -0.8238836492), (-0.3295007385 -0.8056576092), (-0.3862516962 -0.8040235689), (-0.3672261394 -0.7841930532), (-0.2788950234 -0.7078419944), (-0.4000630482 -0.8168217032), (-0.3782467025 -0.8028905771), (-0.3855755666 -0.809938933), (-0.4213708291 -0.8195045715), (-0.1478677072 -0.6124665917), (-0.2744913754 -0.6975291344), (-0.3490002029 -0.7602215264), (-0.1780748508 -0.6707359764), (-0.4004281564 -0.7591916531), (-0.4261134805 -0.8677113224), (-0.3019939561 -0.8227909511), (-0.4277932105 -0.800391057), (-0.4367071603 -0.8398222475), (-0.4160809921 -0.8125742357))"
669,2022-06-28 21:00:00,"MULTIPOINT ((-0.3995920312 -0.8211700242), (-0.4455382366 -0.8582770555), (-0.2097345747 -0.6642945293), (-0.4062869326 -0.772804602), (-0.1448426018 -0.6107543483), (-0.3434758111 -0.7704794892), (-0.4225827307 -0.813080291), (-0.5209065522 -0.8949766199), (-0.2756412039 -0.7259788638), (-0.3186990556 -0.7988212721), (-0.1543261167 -0.6166194048), (-0.3700080479 -0.797705566), (-0.1508346879 -0.6145737848), (-0.1683269513 -0.6372609205), (-0.3940298532 -0.7661582294), (-0.3596856067 -0.7835912109), (-0.2809670093 -0.8366379134), (-0.1595628949 -0.6157420038), (-0.5138856997 -0.8938556089), (-0.4513211721 -0.8298207695), (-0.4025834627 -0.764205416), (-0.4023362131 -0.7529259247), (-0.1419775665 -0.6095158538), (-0.2681841705 -0.698855667), (-0.1475571775 -0.6125607693), (-0.4560758925 -0.8767112995), (-0.5104596071 -0.8849365172), (-0.3776677504 -0.7900783758), (-0.4129351972 -0.8042491182), (-0.1525206759 -0.6301267915), (-0.3996069312 -0.7586807696), (-0.1441994309 -0.6156891928), (-0.2658206523 -0.699328343), (-0.4718918231 -0.8497465952), (-0.4568222306 -0.8462579127), (-0.3451688318 -0.7746057181), (-0.3252590529 -0.7827769327), (-0.3840979096 -0.8108051281), (-0.4394574809 -0.8406033848), (-0.3151358239 -0.714470366), (-0.3845644864 -0.8153688653), (-0.4118863903 -0.8146231936), (-0.2425889761 -0.6839843151), (-0.34196004 -0.768056086), (-0.5176436438 -0.8937916516), (-0.2407717345 -0.6918172058), (-0.3582001421 -0.7885987748), (-0.3140199672 -0.8400584663), (-0.4115859479 -0.8165854844), (-0.2478132979 -0.7857696929), (-0.3038169043 -0.8463596007), (-0.4763760798 -0.860748382), (-0.2546924222 -0.6863118122), (-0.3152563942 -0.794024654), (-0.3838149895 -0.8562940218), (-0.3287613438 -0.7197758409), (-0.2539303796 -0.7634502073), (-0.4145658469 -0.7893294258), (-0.4016220887 -0.761916484), (-0.3974991854 -0.7504542406), (-0.3994000306 -0.7580538332))"
670,2022-06-28 22:00:00,"MULTIPOINT ((-0.3667600096 -0.7849393806), (-0.2979990433 -0.6986902603), (-0.225268509 -0.6688254832), (-0.4026281924 -0.766857468), (-0.4020897085 -0.7536569929), (-0.3117042183 -0.7541117274), (-0.2741850624 -0.7172533725), (-0.3802683266 -0.8057085128), (-0.2501072632 -0.7017350565), (-0.4059997214 -0.7787330794), (-0.4554838583 -0.8452369803), (-0.4948938466 -0.8748254237), (-0.415614475 -0.7940831871), (-0.1745996181 -0.6643268358), (-0.3449060267 -0.8291360748), (-0.3549026956 -0.7661682432), (-0.2768124585 -0.6766361408), (-0.355362627 -0.7892928277), (-0.2619440749 -0.6947775999), (-0.2954095228 -0.7432801756), (-0.3158619278 -0.7323579629), (-0.4419680615 -0.8471254788), (-0.4111637432 -0.839801445), (-0.4186286438 -0.8077679018), (-0.4071012443 -0.827014159), (-0.4114886811 -0.8143756497), (-0.4861778276 -0.8785974734), (-0.4171546223 -0.8352385422), (-0.4913732883 -0.8716850789), (-0.413876814 -0.8132290081), (-0.3288662692 -0.8185346619), (-0.3138704612 -0.8419208573), (-0.3409937788 -0.8327930252), (-0.4092855459 -0.7589250352), (-0.2577367485 -0.7770164848), (-0.3639013664 -0.7862954778), (-0.3625550077 -0.8523913753), (-0.2221010943 -0.7422998945), (-0.3628064889 -0.7855008696), (-0.3302147735 -0.8312435659), (-0.3289017609 -0.8488474976), (-0.4221340339 -0.8546867447), (-0.4136970611 -0.8203677267), (-0.3486100926 -0.7784274792), (-0.3081116636 -0.8271106016), (-0.4485244829 -0.8485417185), (-0.4101586527 -0.7923930576), (-0.3078476664 -0.8405167772), (-0.3518443335 -0.7824244225), (-0.4985972271 -0.8766319042), (-0.3215772773 -0.737354142), (-0.4307701891 -0.8145308639), (-0.4179780825 -0.8107316338), (-0.3411341362 -0.7756259948), (-0.3512322439 -0.7764541613), (-0.2627689655 -0.6944708672), (-0.4221298917 -0.821706121), (-0.4131838475 -0.817907785), (-0.2799018125 -0.8353707484), (-0.3190567734 -0.7971110553), (-0.2933475795 -0.8183777191), (-0.3990642157 -0.7537104595), (-0.415858089 -0.8114058379), (-0.2254855267 -0.669902803), (-0.385581765 -0.7979112665))"
